FID_1,LATITUDE,LONGITUDE,FID_2,F_AREA
1216,-7.50000000000,142.50000000000,0,
1244,-2.50000000000,-77.50000000000,0,
1245,-2.50000000000,-72.50000000000,0,
1246,-2.50000000000,-67.50000000000,0,
1247,-2.50000000000,-62.50000000000,0,
1248,-2.50000000000,-57.50000000000,0,
1249,-2.50000000000,-52.50000000000,0,
1250,-2.50000000000,-47.50000000000,0,
1262,-2.50000000000,12.50000000000,0,
1263,-2.50000000000,17.50000000000,0,
1264,-2.50000000000,22.50000000000,0,
1265,-2.50000000000,27.50000000000,0,
1266,-2.50000000000,32.50000000000,0,
1267,-2.50000000000,37.50000000000,0,
1280,-2.50000000000,102.50000000000,0,
1282,-2.50000000000,112.50000000000,0,
1287,-2.50000000000,137.50000000000,0,
1316,2.50000000000,-77.50000000000,0,
1317,2.50000000000,-72.50000000000,0,
1318,2.50000000000,-67.50000000000,0,
1319,2.50000000000,-62.50000000000,0,
1320,2.50000000000,-57.50000000000,0,
1321,2.50000000000,-52.50000000000,0,
1334,2.50000000000,12.50000000000,0,
1335,2.50000000000,17.50000000000,0,
1336,2.50000000000,22.50000000000,0,
1337,2.50000000000,27.50000000000,0,
1338,2.50000000000,32.50000000000,0,
1339,2.50000000000,37.50000000000,0,
1340,2.50000000000,42.50000000000,0,
1352,2.50000000000,102.50000000000,0,
1354,2.50000000000,112.50000000000,0,
1355,2.50000000000,117.50000000000,0,
1388,7.50000000000,-77.50000000000,0,
1389,7.50000000000,-72.50000000000,0,
1390,7.50000000000,-67.50000000000,0,
1391,7.50000000000,-62.50000000000,0,
1401,7.50000000000,-12.50000000000,0,
1402,7.50000000000,-7.50000000000,0,
1403,7.50000000000,-2.50000000000,0,
1404,7.50000000000,2.50000000000,0,
1405,7.50000000000,7.50000000000,0,
1406,7.50000000000,12.50000000000,0,
1407,7.50000000000,17.50000000000,0,
1408,7.50000000000,22.50000000000,0,
1409,7.50000000000,27.50000000000,0,
1410,7.50000000000,32.50000000000,0,
1411,7.50000000000,37.50000000000,0,
1412,7.50000000000,42.50000000000,0,
1413,7.50000000000,47.50000000000,0,
1473,12.50000000000,-12.50000000000,0,
1474,12.50000000000,-7.50000000000,0,
1475,12.50000000000,-2.50000000000,0,
1476,12.50000000000,2.50000000000,0,
1477,12.50000000000,7.50000000000,0,
1478,12.50000000000,12.50000000000,0,
1479,12.50000000000,17.50000000000,0,
1480,12.50000000000,22.50000000000,0,
1481,12.50000000000,27.50000000000,0,
1482,12.50000000000,32.50000000000,0,
1483,12.50000000000,37.50000000000,0,
1484,12.50000000000,42.50000000000,0,
1491,12.50000000000,77.50000000000,0,
1496,12.50000000000,102.50000000000,0,
1497,12.50000000000,107.50000000000,0,
1528,17.50000000000,-97.50000000000,0,
1529,17.50000000000,-92.50000000000,0,
1545,17.50000000000,-12.50000000000,0,
1546,17.50000000000,-7.50000000000,0,
1547,17.50000000000,-2.50000000000,0,
1548,17.50000000000,2.50000000000,0,
1549,17.50000000000,7.50000000000,0,
1550,17.50000000000,12.50000000000,0,
1551,17.50000000000,17.50000000000,0,
1552,17.50000000000,22.50000000000,0,
1553,17.50000000000,27.50000000000,0,
1554,17.50000000000,32.50000000000,0,
1555,17.50000000000,37.50000000000,0,
1556,17.50000000000,42.50000000000,0,
1557,17.50000000000,47.50000000000,0,
1558,17.50000000000,52.50000000000,0,
1563,17.50000000000,77.50000000000,0,
1564,17.50000000000,82.50000000000,0,
1567,17.50000000000,97.50000000000,0,
1568,17.50000000000,102.50000000000,0,
1599,22.50000000000,-102.50000000000,0,
1617,22.50000000000,-12.50000000000,0,
1618,22.50000000000,-7.50000000000,0,
1619,22.50000000000,-2.50000000000,0,
1620,22.50000000000,2.50000000000,0,
1621,22.50000000000,7.50000000000,0,
1622,22.50000000000,12.50000000000,0,
1623,22.50000000000,17.50000000000,0,
1624,22.50000000000,22.50000000000,0,
1625,22.50000000000,27.50000000000,0,
1626,22.50000000000,32.50000000000,0,
1628,22.50000000000,42.50000000000,0,
1629,22.50000000000,47.50000000000,0,
1630,22.50000000000,52.50000000000,0,
1631,22.50000000000,57.50000000000,0,
1634,22.50000000000,72.50000000000,0,
1635,22.50000000000,77.50000000000,0,
1636,22.50000000000,82.50000000000,0,
1637,22.50000000000,87.50000000000,0,
1638,22.50000000000,92.50000000000,0,
1639,22.50000000000,97.50000000000,0,
1640,22.50000000000,102.50000000000,0,
1641,22.50000000000,107.50000000000,0,
1642,22.50000000000,112.50000000000,0,
1669,27.50000000000,-112.50000000000,0,
1670,27.50000000000,-107.50000000000,0,
1671,27.50000000000,-102.50000000000,0,
1672,27.50000000000,-97.50000000000,0,
1675,27.50000000000,-82.50000000000,0,
1689,27.50000000000,-12.50000000000,0,
1690,27.50000000000,-7.50000000000,0,
1691,27.50000000000,-2.50000000000,0,
1692,27.50000000000,2.50000000000,0,
1693,27.50000000000,7.50000000000,0,
1694,27.50000000000,12.50000000000,0,
1695,27.50000000000,17.50000000000,0,
1696,27.50000000000,22.50000000000,0,
1697,27.50000000000,27.50000000000,0,
1698,27.50000000000,32.50000000000,0,
1699,27.50000000000,37.50000000000,0,
1700,27.50000000000,42.50000000000,0,
1701,27.50000000000,47.50000000000,0,
1703,27.50000000000,57.50000000000,0,
1704,27.50000000000,62.50000000000,0,
1705,27.50000000000,67.50000000000,0,
1706,27.50000000000,72.50000000000,0,
1707,27.50000000000,77.50000000000,0,
1708,27.50000000000,82.50000000000,0,
1709,27.50000000000,87.50000000000,0,
1710,27.50000000000,92.50000000000,0,
1711,27.50000000000,97.50000000000,0,
1712,27.50000000000,102.50000000000,0,
1713,27.50000000000,107.50000000000,0,
1714,27.50000000000,112.50000000000,0,
1715,27.50000000000,117.50000000000,0,
1741,32.50000000000,-112.50000000000,0,
1742,32.50000000000,-107.50000000000,0,
1743,32.50000000000,-102.50000000000,0,
1744,32.50000000000,-97.50000000000,0,
1745,32.50000000000,-92.50000000000,0,
1746,32.50000000000,-87.50000000000,0,
1747,32.50000000000,-82.50000000000,0,
2106,57.50000000000,-87.50000000000,0,18
2107,57.50000000000,-82.50000000000,0,18
2108,57.50000000000,-77.50000000000,0,18
2177,62.50000000000,-92.50000000000,0,18
2178,62.50000000000,-87.50000000000,0,18
2181,62.50000000000,-72.50000000000,0,18
2233,67.50000000000,-172.50000000000,0,18
2234,67.50000000000,-167.50000000000,0,18
2250,67.50000000000,-87.50000000000,0,18
2252,67.50000000000,-77.50000000000,0,18
2253,67.50000000000,-72.50000000000,0,18
2304,72.50000000000,-177.50000000000,0,18
2305,72.50000000000,-172.50000000000,0,18
2306,72.50000000000,-167.50000000000,0,18
2307,72.50000000000,-162.50000000000,0,18
2308,72.50000000000,-157.50000000000,0,18
2309,72.50000000000,-152.50000000000,0,18
2310,72.50000000000,-147.50000000000,0,18
2311,72.50000000000,-142.50000000000,0,18
2312,72.50000000000,-137.50000000000,0,18
2313,72.50000000000,-132.50000000000,0,18
2314,72.50000000000,-127.50000000000,0,18
2319,72.50000000000,-102.50000000000,0,18
2321,72.50000000000,-92.50000000000,0,18
2351,72.50000000000,57.50000000000,0,18
2352,72.50000000000,62.50000000000,0,18
2353,72.50000000000,67.50000000000,0,18
2366,72.50000000000,132.50000000000,0,18
2367,72.50000000000,137.50000000000,0,18
2369,72.50000000000,147.50000000000,0,18
2370,72.50000000000,152.50000000000,0,18
2371,72.50000000000,157.50000000000,0,18
2372,72.50000000000,162.50000000000,0,18
2373,72.50000000000,167.50000000000,0,18
2374,72.50000000000,172.50000000000,0,18
2375,72.50000000000,177.50000000000,0,18
2376,77.50000000000,-177.50000000000,0,18
2377,77.50000000000,-172.50000000000,0,18
2378,77.50000000000,-167.50000000000,0,18
2379,77.50000000000,-162.50000000000,0,18
2380,77.50000000000,-157.50000000000,0,18
2381,77.50000000000,-152.50000000000,0,18
2382,77.50000000000,-147.50000000000,0,18
2383,77.50000000000,-142.50000000000,0,18
2384,77.50000000000,-137.50000000000,0,18
2385,77.50000000000,-132.50000000000,0,18
2386,77.50000000000,-127.50000000000,0,18
2387,77.50000000000,-122.50000000000,0,18
2388,77.50000000000,-117.50000000000,0,18
2390,77.50000000000,-107.50000000000,0,18
2391,77.50000000000,-102.50000000000,0,18
2392,77.50000000000,-97.50000000000,0,18
2393,77.50000000000,-92.50000000000,0,18
2426,77.50000000000,72.50000000000,0,18
2427,77.50000000000,77.50000000000,0,18
2428,77.50000000000,82.50000000000,0,18
2429,77.50000000000,87.50000000000,0,18
2430,77.50000000000,92.50000000000,0,18
2431,77.50000000000,97.50000000000,0,18
2432,77.50000000000,102.50000000000,0,18
2433,77.50000000000,107.50000000000,0,18
2434,77.50000000000,112.50000000000,0,18
2435,77.50000000000,117.50000000000,0,18
2436,77.50000000000,122.50000000000,0,18
2437,77.50000000000,127.50000000000,0,18
2438,77.50000000000,132.50000000000,0,18
2439,77.50000000000,137.50000000000,0,18
2440,77.50000000000,142.50000000000,0,18
2441,77.50000000000,147.50000000000,0,18
2442,77.50000000000,152.50000000000,0,18
2443,77.50000000000,157.50000000000,0,18
2444,77.50000000000,162.50000000000,0,18
2445,77.50000000000,167.50000000000,0,18
2446,77.50000000000,172.50000000000,0,18
2447,77.50000000000,177.50000000000,0,18
2448,82.50000000000,-177.50000000000,0,18
2449,82.50000000000,-172.50000000000,0,18
2450,82.50000000000,-167.50000000000,0,18
2451,82.50000000000,-162.50000000000,0,18
2452,82.50000000000,-157.50000000000,0,18
2453,82.50000000000,-152.50000000000,0,18
2454,82.50000000000,-147.50000000000,0,18
2455,82.50000000000,-142.50000000000,0,18
2456,82.50000000000,-137.50000000000,0,18
2457,82.50000000000,-132.50000000000,0,18
2458,82.50000000000,-127.50000000000,0,18
2459,82.50000000000,-122.50000000000,0,18
2460,82.50000000000,-117.50000000000,0,18
2461,82.50000000000,-112.50000000000,0,18
2462,82.50000000000,-107.50000000000,0,18
2463,82.50000000000,-102.50000000000,0,18
2464,82.50000000000,-97.50000000000,0,18
2465,82.50000000000,-92.50000000000,0,18
2466,82.50000000000,-87.50000000000,0,18
2472,82.50000000000,-57.50000000000,0,18
2473,82.50000000000,-52.50000000000,0,18
2474,82.50000000000,-47.50000000000,0,18
2498,82.50000000000,72.50000000000,0,18
2499,82.50000000000,77.50000000000,0,18
2500,82.50000000000,82.50000000000,0,18
2501,82.50000000000,87.50000000000,0,18
2502,82.50000000000,92.50000000000,0,18
2503,82.50000000000,97.50000000000,0,18
2504,82.50000000000,102.50000000000,0,18
2505,82.50000000000,107.50000000000,0,18
2506,82.50000000000,112.50000000000,0,18
2507,82.50000000000,117.50000000000,0,18
2508,82.50000000000,122.50000000000,0,18
2509,82.50000000000,127.50000000000,0,18
2510,82.50000000000,132.50000000000,0,18
2511,82.50000000000,137.50000000000,0,18
2512,82.50000000000,142.50000000000,0,18
2513,82.50000000000,147.50000000000,0,18
2514,82.50000000000,152.50000000000,0,18
2515,82.50000000000,157.50000000000,0,18
2516,82.50000000000,162.50000000000,0,18
2517,82.50000000000,167.50000000000,0,18
2518,82.50000000000,172.50000000000,0,18
2519,82.50000000000,177.50000000000,0,18
2520,87.50000000000,-177.50000000000,0,18
2521,87.50000000000,-172.50000000000,0,18
2522,87.50000000000,-167.50000000000,0,18
2523,87.50000000000,-162.50000000000,0,18
2524,87.50000000000,-157.50000000000,0,18
2525,87.50000000000,-152.50000000000,0,18
2526,87.50000000000,-147.50000000000,0,18
2527,87.50000000000,-142.50000000000,0,18
2528,87.50000000000,-137.50000000000,0,18
2529,87.50000000000,-132.50000000000,0,18
2530,87.50000000000,-127.50000000000,0,18
2531,87.50000000000,-122.50000000000,0,18
2532,87.50000000000,-117.50000000000,0,18
2533,87.50000000000,-112.50000000000,0,18
2534,87.50000000000,-107.50000000000,0,18
2535,87.50000000000,-102.50000000000,0,18
2536,87.50000000000,-97.50000000000,0,18
2537,87.50000000000,-92.50000000000,0,18
2538,87.50000000000,-87.50000000000,0,18
2539,87.50000000000,-82.50000000000,0,18
2540,87.50000000000,-77.50000000000,0,18
2541,87.50000000000,-72.50000000000,0,18
2542,87.50000000000,-67.50000000000,0,18
2543,87.50000000000,-62.50000000000,0,18
2544,87.50000000000,-57.50000000000,0,18
2545,87.50000000000,-52.50000000000,0,18
2546,87.50000000000,-47.50000000000,0,18
2547,87.50000000000,-42.50000000000,0,18
2570,87.50000000000,72.50000000000,0,18
2571,87.50000000000,77.50000000000,0,18
2572,87.50000000000,82.50000000000,0,18
2573,87.50000000000,87.50000000000,0,18
2574,87.50000000000,92.50000000000,0,18
2575,87.50000000000,97.50000000000,0,18
2576,87.50000000000,102.50000000000,0,18
2577,87.50000000000,107.50000000000,0,18
2578,87.50000000000,112.50000000000,0,18
2579,87.50000000000,117.50000000000,0,18
2580,87.50000000000,122.50000000000,0,18
2581,87.50000000000,127.50000000000,0,18
2582,87.50000000000,132.50000000000,0,18
2583,87.50000000000,137.50000000000,0,18
2584,87.50000000000,142.50000000000,0,18
2585,87.50000000000,147.50000000000,0,18
2586,87.50000000000,152.50000000000,0,18
2587,87.50000000000,157.50000000000,0,18
2588,87.50000000000,162.50000000000,0,18
2589,87.50000000000,167.50000000000,0,18
2590,87.50000000000,172.50000000000,0,18
2591,87.50000000000,177.50000000000,0,18
1821,37.50000000000,-72.50000000000,1,21
1822,37.50000000000,-67.50000000000,1,21
1823,37.50000000000,-62.50000000000,1,21
1824,37.50000000000,-57.50000000000,1,21
1825,37.50000000000,-52.50000000000,1,21
1826,37.50000000000,-47.50000000000,1,21
1827,37.50000000000,-42.50000000000,1,21
1894,42.50000000000,-67.50000000000,1,21
1895,42.50000000000,-62.50000000000,1,21
1896,42.50000000000,-57.50000000000,1,21
1897,42.50000000000,-52.50000000000,1,21
1898,42.50000000000,-47.50000000000,1,21
1899,42.50000000000,-42.50000000000,1,21
1967,47.50000000000,-62.50000000000,1,21
1968,47.50000000000,-57.50000000000,1,21
1969,47.50000000000,-52.50000000000,1,21
1970,47.50000000000,-47.50000000000,1,21
1971,47.50000000000,-42.50000000000,1,21
2041,52.50000000000,-52.50000000000,1,21
2042,52.50000000000,-47.50000000000,1,21
2043,52.50000000000,-42.50000000000,1,21
2112,57.50000000000,-57.50000000000,1,21
2113,57.50000000000,-52.50000000000,1,21
2114,57.50000000000,-47.50000000000,1,21
2115,57.50000000000,-42.50000000000,1,21
2183,62.50000000000,-62.50000000000,1,21
2184,62.50000000000,-57.50000000000,1,21
2185,62.50000000000,-52.50000000000,1,21
2255,67.50000000000,-62.50000000000,1,21
2256,67.50000000000,-57.50000000000,1,21
2325,72.50000000000,-72.50000000000,1,21
2326,72.50000000000,-67.50000000000,1,21
2327,72.50000000000,-62.50000000000,1,21
2328,72.50000000000,-57.50000000000,1,21
2396,77.50000000000,-77.50000000000,1,21
2397,77.50000000000,-72.50000000000,1,21
2398,77.50000000000,-67.50000000000,1,21
1828,37.50000000000,-37.50000000000,2,27
1829,37.50000000000,-32.50000000000,2,27
1830,37.50000000000,-27.50000000000,2,27
1831,37.50000000000,-22.50000000000,2,27
1832,37.50000000000,-17.50000000000,2,27
1833,37.50000000000,-12.50000000000,2,27
1900,42.50000000000,-37.50000000000,2,27
1901,42.50000000000,-32.50000000000,2,27
1902,42.50000000000,-27.50000000000,2,27
1903,42.50000000000,-22.50000000000,2,27
1904,42.50000000000,-17.50000000000,2,27
1905,42.50000000000,-12.50000000000,2,27
1972,47.50000000000,-37.50000000000,2,27
1973,47.50000000000,-32.50000000000,2,27
1974,47.50000000000,-27.50000000000,2,27
1975,47.50000000000,-22.50000000000,2,27
1976,47.50000000000,-17.50000000000,2,27
1977,47.50000000000,-12.50000000000,2,27
1978,47.50000000000,-7.50000000000,2,27
1979,47.50000000000,-2.50000000000,2,27
2044,52.50000000000,-37.50000000000,2,27
2045,52.50000000000,-32.50000000000,2,27
2046,52.50000000000,-27.50000000000,2,27
2047,52.50000000000,-22.50000000000,2,27
2048,52.50000000000,-17.50000000000,2,27
2049,52.50000000000,-12.50000000000,2,27
2052,52.50000000000,2.50000000000,2,27
2116,57.50000000000,-37.50000000000,2,27
2117,57.50000000000,-32.50000000000,2,27
2118,57.50000000000,-27.50000000000,2,27
2119,57.50000000000,-22.50000000000,2,27
2120,57.50000000000,-17.50000000000,2,27
2121,57.50000000000,-12.50000000000,2,27
2122,57.50000000000,-7.50000000000,2,27
2124,57.50000000000,2.50000000000,2,27
2125,57.50000000000,7.50000000000,2,27
2127,57.50000000000,17.50000000000,2,27
2188,62.50000000000,-37.50000000000,2,27
2189,62.50000000000,-32.50000000000,2,27
2190,62.50000000000,-27.50000000000,2,27
2191,62.50000000000,-22.50000000000,2,27
2192,62.50000000000,-17.50000000000,2,27
2193,62.50000000000,-12.50000000000,2,27
2194,62.50000000000,-7.50000000000,2,27
2195,62.50000000000,-2.50000000000,2,27
2196,62.50000000000,2.50000000000,2,27
2261,67.50000000000,-32.50000000000,2,27
2262,67.50000000000,-27.50000000000,2,27
2263,67.50000000000,-22.50000000000,2,27
2264,67.50000000000,-17.50000000000,2,27
2265,67.50000000000,-12.50000000000,2,27
2266,67.50000000000,-7.50000000000,2,27
2267,67.50000000000,-2.50000000000,2,27
2268,67.50000000000,2.50000000000,2,27
2269,67.50000000000,7.50000000000,2,27
2270,67.50000000000,12.50000000000,2,27
2276,67.50000000000,42.50000000000,2,27
2277,67.50000000000,47.50000000000,2,27
2336,72.50000000000,-17.50000000000,2,27
2337,72.50000000000,-12.50000000000,2,27
2338,72.50000000000,-7.50000000000,2,27
2339,72.50000000000,-2.50000000000,2,27
2340,72.50000000000,2.50000000000,2,27
2341,72.50000000000,7.50000000000,2,27
2342,72.50000000000,12.50000000000,2,27
2343,72.50000000000,17.50000000000,2,27
2344,72.50000000000,22.50000000000,2,27
2345,72.50000000000,27.50000000000,2,27
2346,72.50000000000,32.50000000000,2,27
2347,72.50000000000,37.50000000000,2,27
2348,72.50000000000,42.50000000000,2,27
2349,72.50000000000,47.50000000000,2,27
2350,72.50000000000,52.50000000000,2,27
2408,77.50000000000,-17.50000000000,2,27
2409,77.50000000000,-12.50000000000,2,27
2410,77.50000000000,-7.50000000000,2,27
2411,77.50000000000,-2.50000000000,2,27
2412,77.50000000000,2.50000000000,2,27
2413,77.50000000000,7.50000000000,2,27
2414,77.50000000000,12.50000000000,2,27
2416,77.50000000000,22.50000000000,2,27
2417,77.50000000000,27.50000000000,2,27
2418,77.50000000000,32.50000000000,2,27
2419,77.50000000000,37.50000000000,2,27
2420,77.50000000000,42.50000000000,2,27
2421,77.50000000000,47.50000000000,2,27
2422,77.50000000000,52.50000000000,2,27
2423,77.50000000000,57.50000000000,2,27
2424,77.50000000000,62.50000000000,2,27
2425,77.50000000000,67.50000000000,2,27
2480,82.50000000000,-17.50000000000,2,27
2481,82.50000000000,-12.50000000000,2,27
2482,82.50000000000,-7.50000000000,2,27
2483,82.50000000000,-2.50000000000,2,27
2484,82.50000000000,2.50000000000,2,27
2485,82.50000000000,7.50000000000,2,27
2486,82.50000000000,12.50000000000,2,27
2487,82.50000000000,17.50000000000,2,27
2488,82.50000000000,22.50000000000,2,27
2489,82.50000000000,27.50000000000,2,27
2490,82.50000000000,32.50000000000,2,27
2491,82.50000000000,37.50000000000,2,27
2492,82.50000000000,42.50000000000,2,27
2493,82.50000000000,47.50000000000,2,27
2494,82.50000000000,52.50000000000,2,27
2495,82.50000000000,57.50000000000,2,27
2496,82.50000000000,62.50000000000,2,27
2497,82.50000000000,67.50000000000,2,27
2548,87.50000000000,-37.50000000000,2,27
2549,87.50000000000,-32.50000000000,2,27
2550,87.50000000000,-27.50000000000,2,27
2551,87.50000000000,-22.50000000000,2,27
2552,87.50000000000,-17.50000000000,2,27
2553,87.50000000000,-12.50000000000,2,27
2554,87.50000000000,-7.50000000000,2,27
2555,87.50000000000,-2.50000000000,2,27
2556,87.50000000000,2.50000000000,2,27
2557,87.50000000000,7.50000000000,2,27
2558,87.50000000000,12.50000000000,2,27
2559,87.50000000000,17.50000000000,2,27
2560,87.50000000000,22.50000000000,2,27
2561,87.50000000000,27.50000000000,2,27
2562,87.50000000000,32.50000000000,2,27
2563,87.50000000000,37.50000000000,2,27
2564,87.50000000000,42.50000000000,2,27
2565,87.50000000000,47.50000000000,2,27
2566,87.50000000000,52.50000000000,2,27
2567,87.50000000000,57.50000000000,2,27
2568,87.50000000000,62.50000000000,2,27
2569,87.50000000000,67.50000000000,2,27
1392,7.50000000000,-57.50000000000,3,31
1393,7.50000000000,-52.50000000000,3,31
1394,7.50000000000,-47.50000000000,3,31
1395,7.50000000000,-42.50000000000,3,31
1459,12.50000000000,-82.50000000000,3,31
1460,12.50000000000,-77.50000000000,3,31
1461,12.50000000000,-72.50000000000,3,31
1462,12.50000000000,-67.50000000000,3,31
1463,12.50000000000,-62.50000000000,3,31
1464,12.50000000000,-57.50000000000,3,31
1465,12.50000000000,-52.50000000000,3,31
1466,12.50000000000,-47.50000000000,3,31
1467,12.50000000000,-42.50000000000,3,31
1530,17.50000000000,-87.50000000000,3,31
1531,17.50000000000,-82.50000000000,3,31
1532,17.50000000000,-77.50000000000,3,31
1533,17.50000000000,-72.50000000000,3,31
1534,17.50000000000,-67.50000000000,3,31
1535,17.50000000000,-62.50000000000,3,31
1536,17.50000000000,-57.50000000000,3,31
1537,17.50000000000,-52.50000000000,3,31
1538,17.50000000000,-47.50000000000,3,31
1539,17.50000000000,-42.50000000000,3,31
1600,22.50000000000,-97.50000000000,3,31
1601,22.50000000000,-92.50000000000,3,31
1602,22.50000000000,-87.50000000000,3,31
1603,22.50000000000,-82.50000000000,3,31
1604,22.50000000000,-77.50000000000,3,31
1605,22.50000000000,-72.50000000000,3,31
1606,22.50000000000,-67.50000000000,3,31
1607,22.50000000000,-62.50000000000,3,31
1608,22.50000000000,-57.50000000000,3,31
1609,22.50000000000,-52.50000000000,3,31
1610,22.50000000000,-47.50000000000,3,31
1611,22.50000000000,-42.50000000000,3,31
1673,27.50000000000,-92.50000000000,3,31
1674,27.50000000000,-87.50000000000,3,31
1676,27.50000000000,-77.50000000000,3,31
1677,27.50000000000,-72.50000000000,3,31
1678,27.50000000000,-67.50000000000,3,31
1679,27.50000000000,-62.50000000000,3,31
1680,27.50000000000,-57.50000000000,3,31
1681,27.50000000000,-52.50000000000,3,31
1682,27.50000000000,-47.50000000000,3,31
1683,27.50000000000,-42.50000000000,3,31
1748,32.50000000000,-77.50000000000,3,31
1749,32.50000000000,-72.50000000000,3,31
1750,32.50000000000,-67.50000000000,3,31
1751,32.50000000000,-62.50000000000,3,31
1752,32.50000000000,-57.50000000000,3,31
1753,32.50000000000,-52.50000000000,3,31
1754,32.50000000000,-47.50000000000,3,31
1755,32.50000000000,-42.50000000000,3,31
1256,-2.50000000000,-17.50000000000,4,34
1257,-2.50000000000,-12.50000000000,4,34
1258,-2.50000000000,-7.50000000000,4,34
1259,-2.50000000000,-2.50000000000,4,34
1260,-2.50000000000,2.50000000000,4,34
1261,-2.50000000000,7.50000000000,4,34
1326,2.50000000000,-27.50000000000,4,34
1327,2.50000000000,-22.50000000000,4,34
1328,2.50000000000,-17.50000000000,4,34
1329,2.50000000000,-12.50000000000,4,34
1330,2.50000000000,-7.50000000000,4,34
1331,2.50000000000,-2.50000000000,4,34
1332,2.50000000000,2.50000000000,4,34
1333,2.50000000000,7.50000000000,4,34
1396,7.50000000000,-37.50000000000,4,34
1397,7.50000000000,-32.50000000000,4,34
1398,7.50000000000,-27.50000000000,4,34
1399,7.50000000000,-22.50000000000,4,34
1400,7.50000000000,-17.50000000000,4,34
1468,12.50000000000,-37.50000000000,4,34
1469,12.50000000000,-32.50000000000,4,34
1470,12.50000000000,-27.50000000000,4,34
1471,12.50000000000,-22.50000000000,4,34
1472,12.50000000000,-17.50000000000,4,34
1540,17.50000000000,-37.50000000000,4,34
1541,17.50000000000,-32.50000000000,4,34
1542,17.50000000000,-27.50000000000,4,34
1543,17.50000000000,-22.50000000000,4,34
1544,17.50000000000,-17.50000000000,4,34
1612,22.50000000000,-37.50000000000,4,34
